_id,ปี พ.ศ.,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
3397,2565,รถแทร็กเตอร์,SUMITOMO,HA31W,1
3398,2565,รถแทร็กเตอร์,SUMITOMO,HA45W-5,1
3399,2565,รถแทร็กเตอร์,SUMITOMO,HA50W,3
3400,2565,รถแทร็กเตอร์,SUMITOMO,HA60C-5,1
3401,2565,รถแทร็กเตอร์,SUMITOMO,HA60C-7,2
3402,2565,รถแทร็กเตอร์,SUMITOMO,HA60C-8,4
3403,2565,รถแทร็กเตอร์,SUMITOMO,HA60W,1
3404,2565,รถแทร็กเตอร์,SUMITOMO,HA60W-3,2
3405,2565,รถแทร็กเตอร์,SUMITOMO,HA60W-5,10
3406,2565,รถแทร็กเตอร์,SUMITOMO,HA60W-7,26
3407,2565,รถแทร็กเตอร์,SUMITOMO,HA60W-7(TV),1
3408,2565,รถแทร็กเตอร์,SUMITOMO,HA60W-8,8
3409,2565,รถแทร็กเตอร์,SUMITOMO,HA90C-2,1
3410,2565,รถแทร็กเตอร์,SUMITOMO,HTP60W-2,1
3411,2565,รถแทร็กเตอร์,SUMITOMO,SH120-3,4
3412,2565,รถแทร็กเตอร์,SUMITOMO,SH120-5,11
3413,2565,รถแทร็กเตอร์,SUMITOMO,SH120-6,3
3414,2565,รถแทร็กเตอร์,SUMITOMO,SH130-5,1
3415,2565,รถแทร็กเตอร์,SUMITOMO,SH130-6,173
3416,2565,รถแทร็กเตอร์,SUMITOMO,SH200-3,1
3417,2565,รถแทร็กเตอร์,SUMITOMO,SH200-5,1
3418,2565,รถแทร็กเตอร์,SUMITOMO,SH200LC-3,1
3419,2565,รถแทร็กเตอร์,SUMITOMO,SH210-5,11
3420,2565,รถแทร็กเตอร์,SUMITOMO,SH210-6,34
3421,2565,รถแทร็กเตอร์,SUMITOMO,SH210F-5,1
3422,2565,รถแทร็กเตอร์,SUMITOMO,SH210F-6,140
3423,2565,รถแทร็กเตอร์,SUMITOMO,SH210LC-6LR,4
3424,2565,รถแทร็กเตอร์,SUMITOMO,SH240-5LR,2
3425,2565,รถแทร็กเตอร์,SUMITOMO,SH250-6,3
3426,2565,รถแทร็กเตอร์,SUMITOMO,SH250-6LR,1
3427,2565,รถแทร็กเตอร์,SUMITOMO,SH330LC-3B,1
3428,2565,รถแทร็กเตอร์,SUMITOMO,SH350LHD-6,1
3429,2565,รถแทร็กเตอร์,SUMITOMO,SH55U-2,1
3430,2565,รถแทร็กเตอร์,SUMITOMO,SH75-3B,1
3431,2565,รถแทร็กเตอร์,SUMITOMO,SH75X-3B,1
3432,2565,รถแทร็กเตอร์,SUMITOMO,SH80-6B,48
3433,2565,รถแทร็กเตอร์,SUMITOMO,,2
3434,2565,รถแทร็กเตอร์,SUNWARD,SWE150E,1
3435,2565,รถแทร็กเตอร์,SUNWARD,SWE210E,4
3436,2565,รถแทร็กเตอร์,SUNWARD,SWE70E,1
3437,2565,รถแทร็กเตอร์,SYZG,ZL932,1
3438,2565,รถแทร็กเตอร์,TAI SHAN,TSG904,1
3439,2565,รถแทร็กเตอร์,TALAYTHONG,DF-404,1
3440,2565,รถแทร็กเตอร์,TALAYTHONG,DF-554,3
3441,2565,รถแทร็กเตอร์,TCM,50BZ-3,1
3442,2565,รถแทร็กเตอร์,TCM,50BZ3,1
3443,2565,รถแทร็กเตอร์,TCM,835-2,1
3444,2565,รถแทร็กเตอร์,TCM,840,2
3445,2565,รถแทร็กเตอร์,TCM,840-2,1
3446,2565,รถแทร็กเตอร์,TCM,870-2,1
3447,2565,รถแทร็กเตอร์,TCM,E835,2
3448,2565,รถแทร็กเตอร์,TCM,L13-3,2
3449,2565,รถแทร็กเตอร์,TCM,L16,1
3450,2565,รถแทร็กเตอร์,TCM,L16-2,1
3451,2565,รถแทร็กเตอร์,TCM,L16-3,2
3452,2565,รถแทร็กเตอร์,TCM,L20-3,1
3453,2565,รถแทร็กเตอร์,TCM,L26,2
3454,2565,รถแทร็กเตอร์,TCM,L27,1
3455,2565,รถแทร็กเตอร์,TCM,L40-3,1
3456,2565,รถแทร็กเตอร์,TCM,ZW180,2
3457,2565,รถแทร็กเตอร์,TCM,ZW220,1
3458,2565,รถแทร็กเตอร์,TCM,ZW250,2
3459,2565,รถแทร็กเตอร์,TCM,ZW310-A,1
3460,2565,รถแทร็กเตอร์,THAISENGYONG,10HT,29
3461,2565,รถแทร็กเตอร์,THAISENGYONG,12HT,13
3462,2565,รถแทร็กเตอร์,TPM,SB1 3.0T,1
3463,2565,รถแทร็กเตอร์,TPM,SB1 3.5T,6
3464,2565,รถแทร็กเตอร์,TPM,SB1 4.5T,13
3465,2565,รถแทร็กเตอร์,TPM,SB1 5.0T,1
3466,2565,รถแทร็กเตอร์,TPM,SB1 5.5T,6
3467,2565,รถแทร็กเตอร์,TPM,SB1 6.0T,3
3468,2565,รถแทร็กเตอร์,TRHB,TRHB926-5,1
3469,2565,รถแทร็กเตอร์,VOGELE,08.83/SUPER 1803-2,1
3470,2565,รถแทร็กเตอร์,VOGELE,09.11/SUPER 1303-2,1
3471,2565,รถแทร็กเตอร์,VOGELE,S1800-3/AB600-3TV,1
3472,2565,รถแทร็กเตอร์,VOGELE,S1803-2,1
3473,2565,รถแทร็กเตอร์,VOGELE,SUPER 1600,1
3474,2565,รถแทร็กเตอร์,VOGELE,SUPER 1600-3i,1
3475,2565,รถแทร็กเตอร์,VOGELE,SUPER 1603-2,1
3476,2565,รถแทร็กเตอร์,VOGELE,SUPER 1800,1
3477,2565,รถแทร็กเตอร์,VOGELE,SUPER 1900,1
3478,2565,รถแทร็กเตอร์,VOGELE,SUPER1600-1,1
3479,2565,รถแทร็กเตอร์,VOGELE,SUPER1600-3,1
3480,2565,รถแทร็กเตอร์,VOGELE,SUPER1800-1,1
3481,2565,รถแทร็กเตอร์,VOGELE,SUPER1800-3,4
3482,2565,รถแทร็กเตอร์,VOGELE,SUPER1803-3,2
3483,2565,รถแทร็กเตอร์,VOGELE,,1
3484,2565,รถแทร็กเตอร์,VOLVO,EC 210B,11
3485,2565,รถแทร็กเตอร์,VOLVO,EC 210B PRIME,1
3486,2565,รถแทร็กเตอร์,VOLVO,EC140DL,1
3487,2565,รถแทร็กเตอร์,VOLVO,EC200D,24
3488,2565,รถแทร็กเตอร์,VOLVO,EC210B PRIME,1
3489,2565,รถแทร็กเตอร์,VOLVO,EC210D,13
3490,2565,รถแทร็กเตอร์,VOLVO,EC210DL,4
3491,2565,รถแทร็กเตอร์,VOLVO,EC210DLR,4
3492,2565,รถแทร็กเตอร์,VOLVO,EC220DL,3
3493,2565,รถแทร็กเตอร์,VOLVO,EC300DL,37
3494,2565,รถแทร็กเตอร์,VOLVO,EC350DL,4
3495,2565,รถแทร็กเตอร์,VOLVO,EC360BLC,1
3496,2565,รถแทร็กเตอร์,VOLVO,EC480DL,3
3497,2565,รถแทร็กเตอร์,VOLVO,EC55D,2
3498,2565,รถแทร็กเตอร์,VOLVO,EW145B,4
3499,2565,รถแทร็กเตอร์,VOLVO,EW205D,4
3500,2565,รถแทร็กเตอร์,VOLVO,L120F,4
3501,2565,รถแทร็กเตอร์,VOLVO,P6820D,2
3502,2565,รถแทร็กเตอร์,VOLVO,P6870C,1
3503,2565,รถแทร็กเตอร์,WATANABE,WP15,1
3504,2565,รถแทร็กเตอร์,WEICHAI LOVOL,EURO TD,1
3505,2565,รถแทร็กเตอร์,WEICHAI LOVOL,FL946H,2
3506,2565,รถแทร็กเตอร์,WEICHAI LOVOL,FL958H,6
3507,2565,รถแทร็กเตอร์,WEICHAI LOVOL,FLB468-II,1
3508,2565,รถแทร็กเตอร์,WEICHAI LOVOL,FR60E2-H,2
3509,2565,รถแทร็กเตอร์,WIRTGEN,2000DC,2
3510,2565,รถแทร็กเตอร์,WIRTGEN,2100DC,1
3511,2565,รถแทร็กเตอร์,WIRTGEN,4500RX,1
3512,2565,รถแทร็กเตอร์,WIRTGEN,HM 4500,2
3513,2565,รถแทร็กเตอร์,WIRTGEN,HM4500,4
3514,2565,รถแทร็กเตอร์,WIRTGEN,RX4500,2
3515,2565,รถแทร็กเตอร์,WIRTGEN,SP 64,2
3516,2565,รถแทร็กเตอร์,WIRTGEN,W1900,1
3517,2565,รถแทร็กเตอร์,WIRTGEN,W195,2
3518,2565,รถแทร็กเตอร์,WIRTGEN,W2000,2
3519,2565,รถแทร็กเตอร์,WIRTGEN,W210,1
3520,2565,รถแทร็กเตอร์,WIRTGEN,W2100,2
3521,2565,รถแทร็กเตอร์,WIRTGEN,W220,4
3522,2565,รถแทร็กเตอร์,WIRTGEN,W2200,9
3523,2565,รถแทร็กเตอร์,WIRTGEN,W250,2
3524,2565,รถแทร็กเตอร์,WIRTGEN,WR2000,1
3525,2565,รถแทร็กเตอร์,WIRTGEN,WR2400,1
3526,2565,รถแทร็กเตอร์,WIRTGEN,WR250,16
3527,2565,รถแทร็กเตอร์,WIRTGEN,WR2500,1
3528,2565,รถแทร็กเตอร์,WIRTGEN,WR2500S,7
3529,2565,รถแทร็กเตอร์,WORLD,105HP,1
3530,2565,รถแทร็กเตอร์,WORLD,110HP,2
3531,2565,รถแทร็กเตอร์,WORLD,115HP,6
3532,2565,รถแทร็กเตอร์,WORLD,145HP,1
3533,2565,รถแทร็กเตอร์,WORLD,45HP,7
3534,2565,รถแทร็กเตอร์,WORLD,4LZ-6.0P,3
3535,2565,รถแทร็กเตอร์,WORLD,50HP,5
3536,2565,รถแทร็กเตอร์,WORLD,90HP,4
3537,2565,รถแทร็กเตอร์,WORLD,WD454,1
3538,2565,รถแทร็กเตอร์,WORLD,WD704,3
3539,2565,รถแทร็กเตอร์,WUZHENG,MD704,1
3540,2565,รถแทร็กเตอร์,XCMG,GR2205,2
3541,2565,รถแทร็กเตอร์,XCMG,LW 280,2
3542,2565,รถแทร็กเตอร์,XCMG,LW 660K,1
3543,2565,รถแทร็กเตอร์,XCMG,LW156FV,4
3544,2565,รถแทร็กเตอร์,XCMG,LW186FV,1
3545,2565,รถแทร็กเตอร์,XCMG,LW200K,1
3546,2565,รถแทร็กเตอร์,XCMG,LW220K,2
3547,2565,รถแทร็กเตอร์,XCMG,LW330K,3
3548,2565,รถแทร็กเตอร์,XCMG,XC938TH,4
3549,2565,รถแทร็กเตอร์,XCMG,XC958EV,1
3550,2565,รถแทร็กเตอร์,XCMG,XC958TH,3
3551,2565,รถแทร็กเตอร์,XCMG,XC968TH,1
3552,2565,รถแทร็กเตอร์,XCMG,XE135B,5
3553,2565,รถแทร็กเตอร์,XCMG,XE135C,3
3554,2565,รถแทร็กเตอร์,XCMG,XE150WB,1
3555,2565,รถแทร็กเตอร์,XCMG,XE150WD,1
3556,2565,รถแทร็กเตอร์,XCMG,XE205D,6
3557,2565,รถแทร็กเตอร์,XCMG,XE215C,19
3558,2565,รถแทร็กเตอร์,XCMG,XE215CLL,2
3559,2565,รถแทร็กเตอร์,XCMG,XE35U,7
3560,2565,รถแทร็กเตอร์,XCMG,XE55DA,3
3561,2565,รถแทร็กเตอร์,XCMG,XE60DA,2
3562,2565,รถแทร็กเตอร์,XCMG,XE75DA,1
3563,2565,รถแทร็กเตอร์,XCMG,XG600E,1
3564,2565,รถแทร็กเตอร์,XCMG,XGC55,2
3565,2565,รถแทร็กเตอร์,XCMG,XZ200,1
3566,2565,รถแทร็กเตอร์,XCMG,XZ2200,1
3567,2565,รถแทร็กเตอร์,XCMG,XZ360E,1
3568,2565,รถแทร็กเตอร์,XCMG,ZL50G,1
3569,2565,รถแทร็กเตอร์,XCMG,,2
3570,2565,รถแทร็กเตอร์,XGMA,XG916H,1
3571,2565,รถแทร็กเตอร์,XGMA,XG925H,2
3572,2565,รถแทร็กเตอร์,XGMA,XG935H,3
3573,2565,รถแทร็กเตอร์,XGMA,XG958H,1
3574,2565,รถแทร็กเตอร์,YANMAR,AW70V,1
3575,2565,รถแทร็กเตอร์,YANMAR,AW82GV,43
3576,2565,รถแทร็กเตอร์,YANMAR,"AW82GV,RS-TH",3
3577,2565,รถแทร็กเตอร์,YANMAR,AW82V,16
3578,2565,รถแทร็กเตอร์,YANMAR,"AW82V,S-TH",9
3579,2565,รถแทร็กเตอร์,YANMAR,EF312T,1
3580,2565,รถแทร็กเตอร์,YANMAR,EF352T,7
3581,2565,รถแทร็กเตอร์,YANMAR,EF352TEX PQ,3
3582,2565,รถแทร็กเตอร์,YANMAR,EF352TLX PQ-1,1
3583,2565,รถแทร็กเตอร์,YANMAR,EF393T,850
3584,2565,รถแทร็กเตอร์,YANMAR,EF453T,3
3585,2565,รถแทร็กเตอร์,YANMAR,EF453T PQ,3
3586,2565,รถแทร็กเตอร์,YANMAR,EF453TLX PQ,4
3587,2565,รถแทร็กเตอร์,YANMAR,EF453TLX PQ-1,3
3588,2565,รถแทร็กเตอร์,YANMAR,EF494T,60
3589,2565,รถแทร็กเตอร์,YANMAR,EF514MU,9
3590,2565,รถแทร็กเตอร์,YANMAR,EF514T,196
3591,2565,รถแทร็กเตอร์,YANMAR,EF725T,133
3592,2565,รถแทร็กเตอร์,YANMAR,"HS2000,L",1
3593,2565,รถแทร็กเตอร์,YANMAR,SV100,1
3594,2565,รถแทร็กเตอร์,YANMAR,SV100-2B,2
3595,2565,รถแทร็กเตอร์,YANMAR,VIO17,21
3596,2565,รถแทร็กเตอร์,YANMAR,VIO17-1,24
3597,2565,รถแทร็กเตอร์,YANMAR,VIO23-6,12
3598,2565,รถแทร็กเตอร์,YANMAR,VIO30-2,2
3599,2565,รถแทร็กเตอร์,YANMAR,VIO30-6B,89
3600,2565,รถแทร็กเตอร์,YANMAR,VIO35-6B,465
3601,2565,รถแทร็กเตอร์,YANMAR,VIO50-6B,36
3602,2565,รถแทร็กเตอร์,YANMAR,VIO55-5B,1
3603,2565,รถแทร็กเตอร์,YANMAR,VIO55-6B,182
3604,2565,รถแทร็กเตอร์,YANMAR,VIO80,1
3605,2565,รถแทร็กเตอร์,YANMAR,VIO80-1,5
3606,2565,รถแทร็กเตอร์,YANMAR,YH1180,62
3607,2565,รถแทร็กเตอร์,YANMAR,YH700,99
3608,2565,รถแทร็กเตอร์,YANMAR,YH850,117
3609,2565,รถแทร็กเตอร์,YANMAR,YM351A,1117
3610,2565,รถแทร็กเตอร์,YANMAR,YM357A,931
3611,2565,รถแทร็กเตอร์,YANMAR,YM357A L1,1
3612,2565,รถแทร็กเตอร์,YANMAR,YR60D,5
3613,2565,รถแทร็กเตอร์,YANMAR,YR80D,13
3614,2565,รถแทร็กเตอร์,YANMAR,,2
3615,2565,รถแทร็กเตอร์,YTO,X804,1
3616,2565,รถแทร็กเตอร์,ZHU GONG,ZG-938,1
3617,2565,รถแทร็กเตอร์,ZOOMLION,FH100,35
3618,2565,รถแทร็กเตอร์,ZOOMLION,FH88,1
3619,2565,รถแทร็กเตอร์,ZOOMLION,PL60,12
3620,2565,รถแทร็กเตอร์,ZOOMLION,RC1104-A,1
3621,2565,รถแทร็กเตอร์,ZOOMLION,RK504-A,54
3622,2565,รถแทร็กเตอร์,ZOOMLION,ZE135E-10,4
3623,2565,รถแทร็กเตอร์,ZOOMLION,ZE215E,26
3624,2565,รถแทร็กเตอร์,ZOOMLION,ZE60E-10,27
3625,2565,รถแทร็กเตอร์,ZOOMLION,ZE75E-10,1
3626,2565,รถบดถนน,AMMANN,ARS122BS3,1
3627,2565,รถบดถนน,BITELLI,DTV65,1
3628,2565,รถบดถนน,BOMAG,BW120AD-3,1
3629,2565,รถบดถนน,BOMAG,BW138AC-5,1
3630,2565,รถบดถนน,BOMAG,BW174AD,1
3631,2565,รถบดถนน,BOMAG,BW202 AD-4,1
3632,2565,รถบดถนน,BOMAG,BW211 D-40 SL,30
3633,2565,รถบดถนน,BOMAG,BW211D-40,4
3634,2565,รถบดถนน,BOMAG,BW213D-3,1
3635,2565,รถบดถนน,BOMAG,BW213DH4,1
3636,2565,รถบดถนน,BOMAG,BW219D-4,2
3637,2565,รถบดถนน,BOMAG,BW219DH-3,2
3638,2565,รถบดถนน,BOMAG,BW219DH-4,2
3639,2565,รถบดถนน,BOMAG,BW220 D-5,2
3640,2565,รถบดถนน,BOMAG,BW226DH-4,3
3641,2565,รถบดถนน,BOMAG,BW255D-3,1
3642,2565,รถบดถนน,CASE,1107EX-PD,1
3643,2565,รถบดถนน,CASE,752EX,1
3644,2565,รถบดถนน,CATERPILLAR,815B,3
3645,2565,รถบดถนน,CATERPILLAR,CB54,4
3646,2565,รถบดถนน,CATERPILLAR,CP563D,1
3647,2565,รถบดถนน,CATERPILLAR,CS-563C,2
3648,2565,รถบดถนน,CATERPILLAR,CS11GC,23
3649,2565,รถบดถนน,CATERPILLAR,CS533E,10
3650,2565,รถบดถนน,CATERPILLAR,CS54B,14
3651,2565,รถบดถนน,CATERPILLAR,CS563,1
3652,2565,รถบดถนน,CATERPILLAR,CS74,1
3653,2565,รถบดถนน,CATERPILLAR,CS79B,1
3654,2565,รถบดถนน,CATERPILLAR,CW34,5
3655,2565,รถบดถนน,CATERPILLAR,PF290B,2
3656,2565,รถบดถนน,CATERPILLAR,,1
3657,2565,รถบดถนน,CUMMINS,TUCV-3.7T,1
3658,2565,รถบดถนน,CUMMINS,TUR-100C,2
3659,2565,รถบดถนน,DYNAPAC,CA-250D,5
3660,2565,รถบดถนน,DYNAPAC,CA250D,8
3661,2565,รถบดถนน,DYNAPAC,CA25D,9
3662,2565,รถบดถนน,DYNAPAC,CA30D,47
3663,2565,รถบดถนน,DYNAPAC,CA30T1,1
3664,2565,รถบดถนน,DYNAPAC,CA35D,5
3665,2565,รถบดถนน,DYNAPAC,CA362D,1
3666,2565,รถบดถนน,DYNAPAC,CA6000PD,1
3667,2565,รถบดถนน,DYNAPAC,CA610D,9
3668,2565,รถบดถนน,DYNAPAC,CA612D,1
3669,2565,รถบดถนน,DYNAPAC,CC1250,1
3670,2565,รถบดถนน,DYNAPAC,CC1400C VI,1
3671,2565,รถบดถนน,DYNAPAC,CC2200,7
3672,2565,รถบดถนน,DYNAPAC,CC224HF,2
3673,2565,รถบดถนน,DYNAPAC,CC232,1
3674,2565,รถบดถนน,DYNAPAC,CC3800,12
3675,2565,รถบดถนน,DYNAPAC,CC522VHF,1
3676,2565,รถบดถนน,DYNAPAC,CP201W,2
3677,2565,รถบดถนน,DYNAPAC,CP201WT,1
3678,2565,รถบดถนน,DYNAPAC,CP202W,2
3679,2565,รถบดถนน,DYNAPAC,CP205,1
3680,2565,รถบดถนน,DYNAPAC,CP275,14
3681,2565,รถบดถนน,DYNAPAC,CS12,1
3682,2565,รถบดถนน,DYNAPAC,CS125,1
3683,2565,รถบดถนน,DYNAPAC,CS14,1
3684,2565,รถบดถนน,DYNAPAC,RT205,3
3685,2565,รถบดถนน,DYNAPAC,,3
3686,2565,รถบดถนน,HAMM,3410,9
3687,2565,รถบดถนน,HAMM,3410P,1
3688,2565,รถบดถนน,HAMM,3520,2
3689,2565,รถบดถนน,HAMM,3520HT,2
3690,2565,รถบดถนน,HAMM,3625HT,4
3691,2565,รถบดถนน,HAMM,DV70VO,1
3692,2565,รถบดถนน,HAMM,DV90VV,1
3693,2565,รถบดถนน,HAMM,GRW280-10,2
3694,2565,รถบดถนน,HAMM,HD+120VV,1
3695,2565,รถบดถนน,HAMM,HD070V,1
3696,2565,รถบดถนน,HAMM,HD090V,1
3697,2565,รถบดถนน,HAMM,HD130,1
3698,2565,รถบดถนน,HAMM,HD90,1
3699,2565,รถบดถนน,HAMM,HD99,1
3700,2565,รถบดถนน,HAMM,HDO75V,1
3701,2565,รถบดถนน,HAMM,HDO90V,1
3702,2565,รถบดถนน,HITACHI,CP210,4
3703,2565,รถบดถนน,HITACHI,RT200W-C,1
3704,2565,รถบดถนน,HITACHI,RT200WT,1
3705,2565,รถบดถนน,HITACHI,RT200WT-C,1
3706,2565,รถบดถนน,HITACHI,RT205,6
